inspection_id,name,address,results,last_inspection_date,risk,lat,long,yelp_id,yelp_name,yelp_address,yelp_rating,yelp_is_closed,yelp_review_count,yelp_category
491018,El Novillo Taqueria,7137 N Clark St,Pass,2011-01-06,Risk 1 (High),42.01258706,-87.67448205,el-novillo-taqueria-chicago,El Novillo Taqueria,7137 N. Clark Street,2.0,False,5,Mexican
120563,Jaipur,847 W Randolph St,Pass,2011-04-14,Risk 1 (High),41.88426637,-87.64927147,jaipur-chicago,Jaipur,847 W Randolph St,4.0,False,179,Indian
414092,John Schaller,3714 S Halsted St,Pass,2011-07-25,Risk 1 (High),41.82718502,-87.64617046,vito-and-nicks-pizzeria-chicago,Vito & Nick's Pizzeria,8433 S Pulaski Rd,4.0,False,189,Pizza
413451,Cafe Bella,3311 W Fullerton Ave,Pass,2011-03-14,Risk 1 (High),41.92456429,-87.71106463,cafe-bella-chicago,Cafe Bella,3311 W Fullerton Ave,3.5,False,134,Latin American
238255,Avalon Eat Shop,1016 E 83rd St,Pass,2012-01-03,Risk 1 (High),41.74415162,-87.59945492,yolk-chicago,Yolk,1120 S Michigan Ave,3.5,False,699,Breakfast & Brunch
277422,Fitness Formula Clubs,3232 N Halsted St,Pass,2010-07-15,Risk 2 (Medium),41.94085534,-87.64944159,fitness-formula-clubs-chicago-8,Fitness Formula Clubs,3228 N Halsted St,3.5,False,68,Gyms
284929,Rebel Bar & Grill,3462 N Clark St,Fail,2010-08-31,Risk 1 (High),41.94504968,-87.65495322,rebel-bar-and-grill-chicago,Rebel Bar & Grill,3462 N Clark St,3.0,False,104,Restaurants
606301,J & B Gyros,733 W 79 St,Fail,2011-06-30,Risk 2 (Medium),41.75054985,-87.64288013,mister-js-chicago,Mister J's,822 N State St,3.5,False,71,American (Traditional)
419801,Service,8535 W Higgins Rd,Pass,2010-10-22,Risk 2 (Medium),41.98678859,-87.84012417,chicago-marriott-o-hare-chicago-2,Chicago Marriott O'Hare,8535 W Higgins Rd,3.0,False,34,Hotels
229447,La Luce,1393 W Lake St,Pass,2011-03-18,Risk 1 (High),41.88530742,-87.66233715,la-luce-chicago,La Luce,1393 W Lake St,4.0,False,130,Italian
154610,Subway,1917 W Fullerton Ave,Pass,2010-11-04,Risk 2 (Medium),41.92493349,-87.6765583,subway-sandwich-and-salad-chicago-2,Subway Sandwich & Salad,1917 W Fullerton Ave,2.0,False,3,Restaurants
569715,Wolfgang Puck,220 E Chicago Ave,Pass,2011-11-22,Risk 1 (High),41.89687696,-87.62193403,wolfgang-puck-catering-chicago,Wolfgang Puck Catering,220 East Chicago Avenue,3.5,False,2,NULL
491728,Coalfire,1321 W Grand Ave,Fail,2011-02-10,Risk 1 (High),41.89094232,-87.65985672,coalfire-pizza-chicago,Coalfire Pizza,1321 W Grand Ave,4.0,False,406,Pizza
509243,La Central Bakery,3306 W 55th St,Fail,2011-07-05,Risk 2 (Medium),41.79358404,-87.70634492,la-central-bakery-chicago-2,La Central Bakery,3306 W 55th St,4.0,False,1,Bakeries
488931,Cafe Fresco,1202 W Grand Ave,Pass,2010-12-27,Risk 1 (High),41.89118845,-87.6575687,cafe-fresco-chicago,Cafe Fresco,1202 W Grand Ave,4.0,False,71,Italian
233452,J & J Loung & Banquet Hall,6539-6541 W 63rd St,Pass,2011-05-26,Risk 1 (High),41.77750758,-87.78530285,signature-lounge-at-the-96th-chicago-2,Signature Lounge at the 96th,875 N Michigan Ave,4.0,False,909,Lounges
659252,Surgery,1653 W Congress Pkwy Ste,Pass,2011-11-08,Risk 2 (Medium),41.87503334,-87.668753,midwest-orthopaedics-at-rush-chicago,Midwest Orthopaedics At Rush,1611 W Harrison St,5.0,False,11,Orthopedists
543275,Kentucky Fried Chicken,5852 S Western Ave,Pass,2011-03-18,Risk 2 (Medium),41.78678809,-87.68398488,kentucky-fried-chicken-chicago-9,Kentucky Fried Chicken,4200 W 55th St,4.0,False,1,Fast Food
579893,Tnt Pizza & Beef,601 W Root St,Pass,2011-09-01,Risk 1 (High),41.81887826,-87.64099728,michaels-pizzeria-and-sports-pub-chicago,Michael's Pizzeria & Sports Pub,4091 N Broadway St,4.0,False,184,Pubs
176460,Los Toritos Restaurant Y Taqueria,1825 W Montrose Ave,Pass,2011-02-08,Risk 1 (High),41.96139215,-87.67547611,frontera-grill-chicago,Frontera Grill,445 N Clark St,4.0,False,1003,Mexican
154230,Sushi O Sushi,346 W Armitage Ave,Pass,2010-01-11,Risk 1 (High),41.91844043,-87.63825829,sushi-o-sushi-chicago,Sushi O Sushi,346 W Armitage Ave,4.0,False,109,Japanese
251180,Cousin's Incredible Vitality,3038 W Irving Park Rd,Fail,2010-06-22,Risk 1 (High),41.9540501,-87.70472907,cousins-incredible-vitality-chicago,Cousin's Incredible Vitality,3038 W Irving Park Rd,3.0,True,181,Vegetarian
670978,Mei Shung Restaurant,5511 N Broadway  St,Fail,2012-06-20,Risk 1 (High),41.98217442,-87.65988083,mei-shung-chicago,Mei Shung,5511 N Broadway St,3.5,False,75,Chinese
120613,Cold Stone Creamery,1316 S Halsted St,Pass,2010-10-06,Risk 2 (Medium),41.8649599,-87.64699992,cold-stone-creamery-chicago-5,Cold Stone Creamery,1316 S Halsted St,3.5,False,31,Ice Cream & Frozen Yogurt
215268,Pegasus On The Fly,5700 S Cicero Ave,Pass,2012-03-16,Risk 1 (High),41.78932932,-87.74164564,pegasus-on-the-fly-chicago,Pegasus On the Fly,5700 S Cicero Ave,3.0,False,27,Sandwiches
614497,Standing Room Only Chicago,610 S Dearborn St,Pass,2011-09-23,Risk 2 (Medium),41.87432705,-87.62935648,standing-room-only-chicago,Standing Room Only,610 S Dearborn St,3.5,False,88,Burgers
413790,Amato's Pizzeria,1737 N Harlem Ave,Pass,2012-06-05,Risk 1 (High),41.91182049,-87.80571899,amatos-pizzeria-chicago-3,Amato's Pizzeria,953 W Willow St,4.0,False,58,Pizza
176595,Cafe 28,1800-1806 W Irving Park Rd,Pass w/ Conditions,2010-03-11,Risk 1 (High),41.95432384,-87.67432084,cafe-28-chicago,Cafe 28,1800 W Irving Park Rd,4.0,False,595,Mexican
112377,Savoy Bar & Grill,800 S Michigan Ave,Pass,2010-12-14,Risk 1 (High),41.87181181,-87.6243155,savoy-bar-and-grill-chicago,Savoy Bar & Grill,800 S Michigan Ave,2.0,True,6,American (Traditional)
612503,,237 W North Ave,Pass w/ Conditions,2011-10-11,Risk 2 (Medium),41.91103768,-87.63621881,the-spice-house-chicago,The Spice House,1512 N Wells St,5.0,False,243,Herbs and Spices
114509,Ryba's Fudge Shops,600 E Grand Ave,Pass,2012-04-30,Risk 2 (Medium),41.89209414,-87.61156988,rybas-fudge-shops-chicago-2,Ryba's Fudge Shops,700 E Grand Ave,4.0,False,4,Bakeries
579303,La Encantada Restaurant,3437 W North Ave,Pass,2012-01-25,Risk 1 (High),41.90992353,-87.71344146,la-encantada-chicago,La Encantada,3437 W North Ave,4.5,False,95,Mexican
114261,Tokyo Lunch Box,222 W Merchandise Mart Plz,Pass,2012-02-21,Risk 1 (High),41.88807428,-87.6349552,tokyo-lunch-box-and-catering-4-chicago,Tokyo Lunch Box & Catering #4,222 Merchandise Mart Plaza,4.0,False,9,Sushi Bars
58360,Ey Cafe,1044 N Mozart St,Pass,2011-10-06,Risk 1 (High),41.90051788,-87.69821707,knockbox-café-chicago-2,KnockBox Café,1001 N California Ave,4.5,False,98,Coffee & Tea
197297,Health Care Service Corp,300 E Randolph St,Pass,2010-02-25,Risk 1 (High),41.88462378,-87.62047604,sheraton-chicago-hotel-and-towers-chicago,Sheraton Chicago Hotel & Towers,301 East North Water Street,3.0,False,145,Hotels
579258,Morgan Street Cafe,111 S Morgan St,Pass,2012-04-05,Risk 1 (High),41.88004797,-87.65183157,morgan-street-cafe-chicago,Morgan Street Cafe,111 S Morgan St,4.0,False,77,Coffee & Tea
565381,Jim Ching Restaurant,735 W Randolph St,Pass,2011-06-06,Risk 1 (High),41.88429999,-87.64712646,jim-chings-restaurant-chicago,Jim Ching's Restaurant,733 W Randolph St,3.0,False,54,Chinese
250413,Dunkin Donuts / Baskin Robbins,6408 W Irving Park Rd,Fail,2012-06-15,Risk 2 (Medium),41.95302136,-87.78695613,dunkin-donuts-and-baskin-robbins-chicago-3,Dunkin Donuts & Baskin Robbins,4867 N Milwaukee Ave,2.5,False,7,Ice Cream & Frozen Yogurt
1215139,Sully's House,1501 N Dayton St,Pass,2012-05-24,Risk 1 (High),41.90861973,-87.64929457,sullys-house-chicago,Sully's House,1501 N Dayton St,3.5,False,80,Sports Bars
277124,Smokin' Woody's,4160 N Lincoln Ave,Pass,2012-05-21,Risk 1 (High),41.95755793,-87.68130813,smokin-woodys-bbq-chicago,Smokin' Woody's BBQ,4160 N Lincoln Ave,3.5,False,222,Barbeque
363318,Narys Grill & Pizza,4230 S Archer Ave,Pass w/ Conditions,2011-08-15,Risk 1 (High),41.81659663,-87.70039261,narys-grill-and-pizza-chicago,Nary's Grill & Pizza,4230 S Archer Avenue,4.5,False,3,Pizza
215212,Cipriani's Pizza,5840 W 63rd St,Pass,2012-02-08,Risk 1 (High),41.7780377,-87.76816656,ciprianis-pizza-chicago,Cipriani's Pizza,5840 W 63rd St,4.5,False,11,Pizza
160330,Empire Restaurant,49 W Division St,Fail,2011-02-08,Risk 1 (High),41.90380744,-87.63049359,empire-restaurant-chicago,Empire Restaurant,49 W Division St,3.0,False,38,Chinese
134268,George's Hot Dog,1876 N Damen Ave,Pass,2011-10-26,Risk 2 (Medium),41.91595533,-87.6777278,georges-hot-dogs-chicago-2,George's Hot Dogs,1876 N Damen Ave,4.0,False,94,Fast Food
176853,Pop's Place Fried Rice,5531 W Chicago Ave,Pass,2012-02-07,Risk 1 (High),41.89474837,-87.76489253,chicagos-home-of-chicken-and-waffles-ii-oak-park,Chicago's Home of Chicken & Waffles II,543 Madison St,4.0,False,117,Soul Food
70440,Gold Coast Dogs,11601 W Touhy Ave,Pass w/ Conditions,2011-12-08,Risk 1 (High),42.0085364,-87.91442844,gold-coast-dogs-chicago-6,Gold Coast Dogs,"O'Hare International Airport, International Terminal 5",3.0,False,15,Fast Food
277990,Johnny Rockets,11601 W Touhy Ave,Pass,2012-04-11,Risk 1 (High),42.0085364,-87.91442844,johnny-rockets-skokie,Johnny Rockets,34 Old Orch Shoppng Ctr,3.0,False,17,Burgers
154443,Taco & Burritos Los 3 Pancho's,1155 W Diversey Pkwy,Pass,2011-09-26,Risk 1 (High),41.93245781,-87.65805863,los-3-panchos-taco-and-burrito-place-chicago,Los 3 Panchos Taco & Burrito Place,1155 W Diversey Pkwy,4.0,False,86,Mexican
98542,John's Place,2132 W Roscoe St,Pass,2011-06-23,Risk 1 (High),41.94328079,-87.68215298,johns-place-chicago-2,John's Place,2132 W Roscoe St,3.5,False,128,American (Traditional)
88566,Pita Kabab,5701 N California Ave,Pass,2012-04-20,Risk 1 (High),41.98497207,-87.6990721,pita-kabab-chicago-4,Pita Kabab,5701 N California Ave,4.0,False,48,Mediterranean
565259,Taqueria La Lagartija,132 S Ashland Ave,Pass,2012-02-02,Risk 1 (High),41.87914037,-87.6669,la-lagartija-taqueria-chicago-2,La Lagartija Taqueria,132 S Ashland Ave,4.0,False,71,Latin American
98374,Carniceria La Zacatecana,3024 N California Ave,Pass,2012-05-08,Risk 1 (High),41.93660967,-87.69789301,carniceria-la-zacatecana-chicago,Carniceria La Zacatecana,3024 N. California,4.5,False,17,Mexican
277227,New Naan On Devon & Grill,2241 W Devon Ave,Fail,2012-01-10,Risk 1 (High),41.99767672,-87.68662389,naan-on-devon-and-grill-chicago,Naan on Devon & Grill,2305 W Devon Ave,3.5,False,10,Indian
250576,Starbucks,5400 W Devon Ave,Pass,2011-07-15,Risk 2 (Medium),41.99743743,-87.7638592,starbucks-chicago-163,Starbucks,5400 W Devon Ave,3.5,False,9,Coffee & Tea
417297,Boston Market,1424 E 53rd St,Pass w/ Conditions,2012-03-07,Risk 1 (High),41.7996338,-87.59068096,boston-market-chicago-3,Boston Market,1424 E 53rd St,3.5,False,7,American (Traditional)
565322,Juice Bar,131 N Clinton St,Pass,2012-04-23,Risk 2 (Medium),41.88418751,-87.64111967,loop-juice-chicago,Loop Juice,Chicago French Market,5.0,False,21,Juice Bars & Smoothies
465387,Zachary's For Cocktails,5368 N Milwaukee Ave,Fail,2010-11-22,Risk 3 (Low),41.97836393,-87.7703772,las-palmas-chicago,Las Palmas,1835 W North Ave,4.0,False,311,Mexican
509283,All Style Buffet,4305 S Pulaski Rd,Fail,2011-08-16,Risk 1 (High),41.8149936,-87.7237077,all-style-buffet-chicago-2,All Style Buffet,4305 S Pulaski Rd,3.5,False,11,Buffets
585859,Subway,3510 S Ashland Ave,Pass,2011-07-18,Risk 1 (High),41.83012507,-87.66570582,subway-chicago-164,Subway,1601 W 35th Street,5.0,False,1,Sandwiches
659388,Awash Ethiopian Restaurant,6322 N Broadway St,Pass,2011-11-18,Risk 1 (High),41.99708065,-87.66061649,awash-chicago,Awash,6322 N Broadway St,4.0,False,12,Ethiopian
160238,Ciao Pizza,349 W Oak St,Fail,2010-01-27,Risk 1 (High),41.90038948,-87.63772434,ciao-pizza-chicago,Ciao Pizza,349 W Oak St,3.0,False,16,Pizza
679325,Original Pancake House,2020 N Lincoln Park West,Pass,2012-03-29,Risk 1 (High),41.9193571,-87.63653408,the-original-pancake-house-chicago-3,The Original Pancake House,2020 N Lincoln Park W,3.5,False,66,Diners
229487,Eppys Cafe & Deli,162 N Franklin St,Pass,2011-01-20,Risk 1 (High),41.88487225,-87.63553722,taza-chicago,Taza,176 N Franklin St,4.5,False,339,Middle Eastern
250368,Smith & Wollensky,318 N State St,Pass,2012-05-31,Risk 1 (High),41.88804059,-87.62817066,smith-and-wollensky-chicago,Smith & Wollensky,318 N State St,3.5,False,270,Steakhouses
491142,Captain Fish-fish & Chicken,754-756 W Garfield Blvd,Fail,2011-01-12,Risk 2 (Medium),41.79441531,-87.64489156,captain-fish-and-chicken-chicago,Captain Fish and Chicken,754 W Garfield Blvd,3.0,False,1,Seafood
229408,Rosie's Cafe & Catering,111 N Canal St,Pass,2011-04-28,Risk 1 (High),41.88356531,-87.63963728,rosies-cafe-and-catering-chicago,Rosie's Cafe & Catering,111 N Canal St,3.5,False,5,Caterers
114336,Frankie Z' Clark Bar,435 N Clark St,Pass,2010-02-16,Risk 1 (High),41.89020779,-87.63094084,frankie-zs-clark-bar-chicago,Frankie Z's Clark Bar,435 N Clark St,3.5,True,31,Dive Bars
276949,Edible Arrangements,3722 N Southport Ave,Pass,2010-06-28,Risk 2 (Medium),41.94959988,-87.66423354,edible-arrangements-chicago-10,Edible Arrangements,3722 N Southport Ave,4.0,False,5,NULL
397207,Chili's Too,11601 W Touhy Ave,Pass,2012-05-08,Risk 1 (High),42.0085364,-87.91442844,chilis-too-chicago-3,Chili's too,O'Hare International Airport Terminal 3,3.0,False,3,American (Traditional)
134323,Fiesta Uno,2715 N Milwaukee Ave,Pass,2010-03-02,Risk 1 (High),41.93060513,-87.70968937,fiesta-uno-chicago,Fiesta Uno,2715 N Milwaukee Ave,2.5,True,9,American (New)
383220,Oodles Of Noodles,2540 N Clark St,Pass w/ Conditions,2010-08-23,Risk 1 (High),41.92882225,-87.64256221,oodles-of-noodles-chicago,Oodles of Noodles,2540 N Clark St,3.0,False,173,Asian Fusion
120601,Hawkeye's Bar & Grill,1458 W Taylor St,Pass,2012-02-01,Risk 1 (High),41.8694111,-87.66401783,hawkeyes-bar-and-grill-chicago,Hawkeye's Bar & Grill,1458 W Taylor St,3.0,False,125,Sports Bars
233864,Cafe 787,6019 W Fullerton Ave,Pass,2012-04-24,Risk 1 (High),41.92370261,-87.77659418,café-787-chicago-2,Café 787,6019 W Fullerton Ave,3.0,False,16,Puerto Rican
521245,McDonald's,4546 N Kedzie Ave,Pass,2011-02-18,Risk 2 (Medium),41.96438753,-87.70849248,mcdonalds-chicago-47,McDonald's,4546 N Kedzie Ave,2.5,False,7,Burgers
531436,Dunkin Donuts,1411 E 53rd St,Pass,2011-06-30,Risk 2 (Medium),41.79940701,-87.59128321,dunkin-donuts-chicago-37,Dunkin' Donuts,1411 E 53rd St,3.0,False,14,Donuts
409341,Cafe At The Cultural Center,78 E Washington St,Pass,2011-08-24,Risk 1 (High),41.88333428,-87.62505014,chicago-cultural-center-chicago,Chicago Cultural Center,78 E Washington St,5.0,False,176,Performing Arts
112312,Ginas Cuisine Ii,424 S Wabash Ave,Pass,2010-02-11,Risk 1 (High),41.87635127,-87.6261892,rose-angelis-chicago,Rose Angelis,1314 W Wrightwood Ave,4.0,False,376,Italian
414186,Sinbad,921 W Belmont Ave,Fail,2010-10-05,Risk 1 (High),41.93982742,-87.65238792,sinbads-chicago-3,Sinbad's,921 W Belmont Ave,3.0,False,48,Mediterranean
197326,La Bamba Chicago,122 W Madison St,Pass,2011-01-06,Risk 1 (High),41.88208044,-87.6315688,la-bamba-chicago,La Bamba,122 W Madison St,3.0,False,54,Mexican
250807,Tacos Place's 1,3748 W Division St,Pass,2010-09-28,Risk 1 (High),41.90282627,-87.72098094,cemitas-puebla-chicago-2,Cemitas Puebla,3619 W North Ave,4.0,False,536,Mexican
612230,Mr Beef,666 N Orleans St,Fail,2011-05-19,Risk 1 (High),41.89427722,-87.63725825,mr-beef-on-orleans-chicago,Mr Beef On Orleans,666 N Orleans St,3.5,False,180,Sandwiches
160312,Chataigne Restaurant,361 W Chestnut St,Pass w/ Conditions,2010-03-25,Risk 1 (High),41.89804116,-87.63792798,the-cooking-and-hospitality-institute-chicago,The Cooking and Hospitality Institute,361 W Chestnut St,3.0,False,7,Cooking Schools
284680,Seattle Sutton's Healthy Eating,5244 N Sheridan Rd,Pass,2010-08-23,Risk 3 (Low),41.9777322,-87.65517227,seattle-sutton-healthy-eating-chicago-5,Seattle Sutton Healthy Eating,5244 N Sheridan Road,4.0,False,1,Specialty Food
1271211,Armand's Pizzeria,6694 N Northwest Hwy,Pass,2012-06-06,Risk 1 (High),42.00258143,-87.81607036,armands-pizzeria-chicago-2,Armand's Pizzeria,6694 N Northwest Hwy,3.5,False,22,Pizza
251094,Natalino's,1523-1527 W Chicago Ave,Fail,2011-07-29,Risk 1 (High),41.89598602,-87.665814,natalinos-italian-ristorante-chicago,Natalino's Italian Ristorante,1523 W Chicago Ave,3.5,True,81,Italian
383244,,1319 W Wilson Ave,Fail,2011-02-15,Risk 2 (Medium),41.96521193,-87.66326006,monitor-formal-wear-chicago-2,Monitor Formal Wear,1422 W Wilson Ave,5.0,False,15,Men's Clothing
596429,Uru-swati,2629 W Devon Ave,Fail,2011-09-02,Risk 1 (High),41.99751644,-87.69592211,uru-swati-chicago,Uru-Swati,2629 W Devon Ave,4.0,False,197,Indian
74466,Pearl's Place,3901 S Michigan Ave,Pass,2012-03-02,Risk 1 (High),41.82364932,-87.62302379,pearls-place-chicago,Pearl's Place,3901 S Michigan Ave,4.0,False,47,Breakfast & Brunch
205254,The Westin Hotel,909 N Michigan Ave,Pass,2011-12-12,Risk 1 (High),41.89953903,-87.623989,the-westin-michigan-avenue-chicago-chicago,The Westin Michigan Avenue Chicago,909 North Michigan Avenue,3.5,False,107,Hotels
114332,Karyn's Cooked,738 N Wells St,Pass,2010-02-11,Risk 1 (High),41.89592017,-87.63433036,karyns-cooked-chicago,Karyn's Cooked,738 N Wells St,3.5,False,458,Vegetarian
233826,Super China Buffet,2650 N Narragansett Ave,Pass w/ Conditions,2012-01-09,Risk 1 (High),41.92884722,-87.78578102,brickyard-super-china-buffet-chicago,Brickyard Super China Buffet,2650 N. Narragansett Avenue,2.5,False,7,Chinese
598272,Pete The Greeks Rest,1215 S Ashland Ave,Pass,2011-06-10,Risk 1 (High),41.86642817,-87.66623648,la-casa-del-pueblo-chicago,La Casa Del Pueblo,1810 S Blue Island Ave,4.5,False,49,Grocery
567257,Ronny's Original Steak House,100 W Randolph St,Pass,2011-03-02,Risk 1 (High),41.88458627,-87.63101045,ronnys-original-chicago-steak-house-chicago,Ronny's Original Chicago Steak House,100 W Randolph St,3.5,False,69,Steakhouses
580476,Papa Ray's Pizza & Wings,3208 N Pulaski Rd,Pass,2011-11-14,Risk 1 (High),41.93937235,-87.72734067,papa-rays-pizza-and-wings-chicago,Papa Rays Pizza & Wings,3208 N Pulaski Rd,3.5,False,16,Pizza
1196322,Masala,1002 W Argyle St,Pass,2012-05-16,Risk 1 (High),41.97342006,-87.65508564,masala-indian-and-thai-cuisine-chicago-2,Masala Indian & Thai Cuisine,1002 W. Argyle St,2.5,False,56,Indian
120736,Pizza Nova,1842 W 18th St,Pass,2011-01-26,Risk 1 (High),41.85781115,-87.67282194,pizza-nova-chicago-5,Pizza Nova,1842 W 18th St,3.5,False,9,Pizza
98396,Guey Lon Restaurant,3968 N Elston Ave,Pass,2011-04-01,Risk 1 (High),41.95333251,-87.71879172,guey-lon-chicago,Guey Lon,3968 N Elston Ave,4.0,False,22,Chinese
409321,The Art Institute Of Chicago,112 S Michigan Ave,Pass w/ Conditions,2011-10-12,Risk 2 (Medium),41.88048754,-87.62450336,art-institute-of-chicago-chicago-2,Art Institute of Chicago,111 S Michigan Ave,4.5,False,5,Museums
420041,Fat Boys Steak & Lemonade,11857 S Michigan Ave,Pass w/ Conditions,2010-10-26,Risk 2 (Medium),41.67816957,-87.62036637,panos-big-boy-calumet-city,Panos Big Boy,732 Burnham Ave,5.0,False,13,Fast Food
250494,Burwood Tap,724 W Wrightwood Ave,Pass,2010-06-02,Risk 2 (Medium),41.92920519,-87.64752249,burwood-tap-chicago,Burwood Tap,724 W Wrightwood Ave,3.5,False,67,Bars
88404,Big Buns And Pita Corporation,6649 N Clark St,Pass,2011-10-03,Risk 1 (High),42.00314757,-87.67220279,leonas-restaurant-chicago-7,Leona's Restaurant,6935 N Sheridan Rd,3.5,False,142,Italian
401241,Caffe Baci,231 S La Salle St,Pass w/ Conditions,2011-11-30,Risk 1 (High),41.87854293,-87.63212058,caffe-baci-chicago-5,Caffe Baci,231 S La Salle St,2.5,False,3,Restaurants
177149,,2964 N Lincoln Ave,Fail,2010-04-19,Risk 1 (High),41.93569284,-87.663311,bottle-and-bottega-chicago,Bottle & Bottega,2900 N Lincoln Ave,5.0,False,41,Art Schools
659897,McDonald's,2350 N Central Ave,Pass,2012-01-06,Risk 2 (Medium),41.92366106,-87.76612552,mcdonalds-chicago-151,McDonald's,2350 N Central Ave,4.0,False,1,Fast Food
250491,Taqueria El Potosi,3710 N Elston Ave,Pass,2012-02-15,Risk 1 (High),41.9486761,-87.7120596,el-potosi-chicago,El Potosi,3710 N Elston,3.5,False,34,Mexican
233671,Nick's Gyros,2011 W 63rd St,Pass,2011-01-26,Risk 1 (High),41.77919934,-87.67441843,nicks-gyros-chicago,Nick's Gyros,2013 W 63rd St,5.0,False,2,Greek
154507,Zen Sushi & Noodle,714 W Diversey Pkwy,Pass w/ Conditions,2011-10-06,Risk 1 (High),41.93286388,-87.64724608,toro-sushi-chicago,Toro Sushi,2546 N Clark St,4.5,False,658,Sushi Bars
383240,Martyrs',3855 N Lincoln Ave,Pass,2010-09-29,Risk 1 (High),41.95203002,-87.67710953,martyrs-chicago,Martyrs',3855 N Lincoln Ave,4.0,False,113,Music Venues
491624,Los Alamos,2157 S Damen Ave,Pass w/ Conditions,2012-01-24,Risk 1 (High),41.85228855,-87.67569748,taqueria-los-alamos-chicago,Taqueria Los Alamos,2157 S Damen Ave,3.5,False,16,Mexican
567593,Hannah's Bretzel,131 S Dearborn St,Pass,2011-09-06,Risk 1 (High),41.87988544,-87.62921159,hannahs-bretzel-chicago-5,Hannah's Bretzel,131 S Dearborn St,4.0,False,110,Sandwiches
154407,Qdoba Mexican Grill,2427 N Lincoln Ave,Pass,2012-03-07,Risk 3 (Low),41.92611888,-87.64949251,qdoba-mexican-grill-chicago-2,Qdoba Mexican Grill,2427 N Lincoln Ave,3.5,False,37,Mexican
453347,Maxwell Street Station,8121 S Pulaski Rd,Pass w/ Conditions,2011-01-26,Risk 2 (Medium),41.74519176,-87.72162461,original-maxwell-street-station-chicago,Original Maxwell Street Station,8121 S Pulaski Rd,2.5,False,2,Fast Food
250385,Blue 13,416 W Ontario St,Pass,2011-07-28,Risk 1 (High),41.89322898,-87.63930513,blue-13-chicago,Blue 13,416 W Ontario St,4.0,True,228,American (New)
160403,@spot cafe,901 N Larrabee St,Pass w/ Conditions,2011-10-19,Risk 2 (Medium),41.89875669,-87.64287887,spot-cafe-chicago,@spot cafe,901 N Larrabee St,3.0,True,57,Coffee & Tea
335389,Wings N Fins,1751 E 75th St,Pass,2010-11-05,Risk 2 (Medium),41.75870609,-87.58143892,wings-n-fins-chicago,Wings N Fins,1751 E 75th St,4.5,False,3,Fish & Chips
567453,Brown's Chicken,151 N Michigan Ave,Pass,2012-04-25,Risk 1 (High),41.88454011,-87.62430852,browns-chicken-and-pasta-chicago,Brown's Chicken & Pasta,3036 S Halsted St,1.0,True,1,American (Traditional)
428390,Chi Pie Pizza,3413 N Clark St,Pass,2010-10-29,Risk 1 (High),41.94396697,-87.65373707,chi-pie-pizza-chicago,Chi Pie Pizza,3413 N Clark St,3.0,True,20,Pizza
612551,Kan Zaman Restaurant,617 N Wells St,Fail,2011-11-07,Risk 1 (High),41.89300677,-87.63395925,kan-zaman-chicago-2,Kan Zaman,617 N Wells St,3.5,False,163,Middle Eastern
234178,Pancho Iii Corporation,2200-2202 N California Ave,Pass,2012-03-19,Risk 1 (High),41.92172351,-87.69746848,pancho-iii-corporation-chicago,Pancho III Corporation,2202 N California Avenue,1.0,False,1,Restaurants
112315,South Loop Club,701 S State St,Pass,2011-05-18,Risk 1 (High),41.87305558,-87.62741781,south-loop-club-chicago,South Loop Club,701 S State St,2.5,False,106,Dive Bars
472235,Wing Wah Lau Restaurant,4340 S Archer Ave,Pass,2011-01-24,Risk 1 (High),41.81455427,-87.7037213,wing-wah-lau-restaurant-chicago,Wing Wah Lau Restaurant,4340 S Archer Ave,4.5,False,6,Chinese
284403,Dino's Pizza,7004-7006 W Higgins Ave,Pass w/ Conditions,2011-04-08,Risk 1 (High),41.98026875,-87.80254235,dinos-pizza-niles,Dino's Pizza,N Harlem Ave,1.0,False,1,Pizza
419762,Picante Taqueria,2016 W Division St,Pass,2011-05-18,Risk 1 (High),41.90328773,-87.67798988,picante-taqueria-restaurant-chicago,Picante Taqueria Restaurant,2016 W Division St,3.5,False,195,Mexican
565493,Giordano's,815 W Van Buren St,Pass,2011-09-09,Risk 1 (High),41.87655166,-87.6478697,giordanos-famous-stuffed-pizza-chicago-3,Giordano's Famous Stuffed Pizza,815 W Van Buren St,3.5,False,66,Pizza
525292,Homemade Pizza,5303 N Clark St,Pass w/ Conditions,2012-05-21,Risk 2 (Medium),41.97812918,-87.66819987,homemade-pizza-company-chicago-7,HomeMade Pizza Company,5303 N Clark St,3.5,False,24,Italian
537223,Hacienda Restaurant,9706 S Commercial Ave,Pass,2011-02-24,Risk 1 (High),41.71885614,-87.55117358,la-hacienda-vieja-restaurant-aurora,La Hacienda Vieja Restaurant,907 S Union St,4.0,False,1,Mexican
579706,Dunkin Donuts,5201 W Fullerton Ave,Pass,2011-03-11,Risk 2 (Medium),41.92399632,-87.75620397,dunkin-donuts-chicago-42,Dunkin Donuts,2337 N Cicero Ave,3.0,False,2,Restaurants
543316,Pizza Hut,5900 S Western Ave,Pass,2011-04-12,Risk 2 (Medium),41.78643717,-87.68397525,pizza-hut-chicago-10,Pizza Hut,5900 S Western Avenue,3.0,False,2,Restaurants
154253,Chicago Whirly,1880 W Fullerton Ave,Pass,2011-09-27,Risk 1 (High),41.92516323,-87.67567996,whirlyball-chicago,WhirlyBall,1880 W Fullerton Ave,4.0,False,154,Venues & Event Spaces
